,0,1,2,3,4,5,6,7,8,9
0,56.77346333071253,65.73469878726229,56.77346333071253,56.77346333071253,21.17399989261955,56.77346333071253,56.77346333071253,29.763630409796296,56.77346333071253,21.17399989261955
1,56.77346333071253,65.73469878726229,56.77346333071253,56.77346333071253,21.17399989261955,56.77346333071253,56.77346333071253,29.763630409796296,56.77346333071253,21.17399989261955
2,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,29.763630409796296,56.77346333071253,56.77346333071253
3,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,29.763630409796296,56.77346333071253,38.76363040979629
4,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253
5,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253
6,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,65.75583309933626,56.77346333071253
7,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253
8,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253
9,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253
10,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253
11,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253,56.77346333071253
12,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,65.73660173740838,74.88853266049732,65.73469878726229,56.77346333071253
13,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,65.73660173740838,85.19140997390338,65.73469878726229,56.77346333071253
14,56.77346333071253,65.73469878726229,56.77346333071253,74.73469878726229,56.77346333071253,56.77346333071253,65.88631782016776,85.19140997390338,65.73469878726229,56.77346333071253
