,0,1,2,3,4,5,6,7,8,9
0,80.53027265188648,22.531079279307036,81.3078091078398,80.27813022430698,58.688924863815345,15.171772551155243,81.96868843207062,29.564930290950482,65.14019233085534,41.59854758558634
1,81.97091686030141,82.23663214629305,81.80144054810067,80.35132167650988,81.18351328510168,41.94658116647518,82.09947839001606,32.148250317809975,62.55483535698657,72.32029912511994
2,82.64183409121412,81.62333656958178,80.79275381346989,80.36515393129602,81.54973683156645,58.586602975796694,82.0786884320706,29.139582472201905,82.11204283746511,72.31628114798987
3,82.31862011344163,82.19311108667502,81.97351816839532,80.50031231993627,81.69020753648086,65.88608602543464,83.16019081114867,72.32420414646928,81.82826820767724,72.37831884736076
4,82.09941948922638,81.81227364567047,82.10590698263417,80.41785949204146,81.45596087348468,80.82524274736316,83.2403989701745,80.09673300775135,82.08819958708547,80.47859622675303
5,82.42027652750639,81.99994013826878,81.6671130515341,82.23874518665318,81.90733826723009,79.81923420364227,83.2403989701745,80.83431400502987,82.04392393426645,82.31374342512277
6,82.40359627767037,81.83950399640135,84.16052963123579,82.29351104906894,82.94361055140506,81.35270725012012,83.2403989701745,80.58983096150187,82.04731951900366,82.37906901355478
7,82.35740576693375,82.1604846415807,84.61857277979364,82.31838642882076,82.76158899036422,80.52551538245635,83.11370434913765,80.89109156991165,82.25217808400008,82.42320584118633
8,82.43590882658552,82.2966802435428,84.2344359763272,82.25307636281521,82.81462124338086,81.35270725012012,83.27422817414572,80.72951208633758,82.18139991204342,82.24078614582567
9,82.53690428385926,84.43337968899021,84.67123889647993,82.33021599927822,82.96651355479901,81.79412723797215,82.67808783576673,80.89109156991165,82.25217808400008,82.43701816650197
10,82.40359627767037,84.37982573563652,84.44023862580981,82.17047080354135,82.99724251766969,82.05144669254365,83.2403989701745,85.02060555767736,82.25217808400008,82.24078614582567
11,82.43590882658552,84.4214105492974,83.97633313352746,82.11664155265872,82.99724251766969,82.3062631824536,83.0888709749012,85.21029119922103,82.42302121136386,82.22133186191343
12,82.43590882658552,84.31025792645063,84.90511328059975,82.20415712215517,82.76158899036422,81.80144054810067,83.16019081114867,85.02060555767736,82.27887543737822,82.36344036779897
13,82.43590882658552,84.36398734801953,84.38909910453631,82.28636174279775,82.84711460611028,82.11284020625769,82.52435514275618,85.1369947100745,81.98011328751666,82.36344036779897
14,82.43590882658552,84.06205212963044,82.09244211955051,82.31206031630283,82.94361055140506,82.03014544687639,83.27422817414572,85.34479429314746,82.29392853772944,82.36344036779897
15,82.29818794502337,84.39465995206272,82.44598232865827,82.2773977073812,82.96651355479901,82.20555929910104,83.31748758873374,85.02060555767736,82.42302121136386,82.34734594357305
16,82.22443084120071,84.34712435101952,82.38279716888884,82.44504157517659,82.99724251766969,82.12272136229241,83.27422817414572,84.93926695976562,82.27887543737822,82.25975201923048
17,82.39555360415127,84.49936800390658,82.38279716888884,82.46100217465776,82.96651355479901,81.88159975657518,82.82039307291281,84.8976055397622,82.39486893790327,82.36344036779897
18,82.42760658965437,84.48738975175753,82.33862400901336,82.43969420808266,82.8916799141586,82.12272136229241,82.78599709757066,85.21029119922103,82.40930054832273,82.34734594357305
19,82.41948704169448,84.39465995206272,82.43640688115472,82.58775412993612,82.93140645485694,82.17048818754652,82.71481313521717,84.68090892551112,82.3430740200522,82.34734594357305

