,0,1,2,3,4,5,6,7,8,9
0,-5.8481708727948645,-7.202540473515925,-4.012578795907326,-5.960972960672221,-6.569779876871155,-6.835279316100453,-4.282011855395763,-7.558669255039443,-7.280381890067948,-7.6266316816935324
1,0.3373441027455686,0.30785156625881055,1.989662476291837,-2.5355202194364064,1.9080918865504244,0.6802382175260978,-0.2582456971033692,-4.051323289142384,-2.8560312127365077,-2.365212789236378
2,10.491271313629783,6.389268993058129,9.73557666607565,4.02338214488519,11.001388474988733,8.98413966016035,8.876205856159483,-0.07504753403026558,2.9006718030655487,1.7395490337497514
3,21.80214559919138,15.377891218598878,18.745111774031145,14.146372054743248,18.717412256806764,18.37433560328664,20.23664881701865,8.35136043449275,11.50341719947657,7.028800470727391
4,31.233735545235184,21.87212458324298,27.17830340375991,19.13664541612823,24.071005638509927,27.266066235751406,26.746604976707257,17.759272055763528,20.167742997034143,12.482754505552002
5,38.95155099445751,26.431585002211857,33.394072531184825,25.044577540816274,28.60070636690747,36.28076799277871,33.971823547041666,20.784835293985218,29.044992820238356,21.34493715055413
6,44.53343482386709,29.55855588639581,39.45313990267553,34.05718189890185,34.58480970835454,37.84737416615929,40.32286237992759,26.777508030960607,37.14698599662022,22.784967493053184
7,46.68799509457264,33.26194704962067,44.37221487493751,39.00738306864063,40.74332240870971,39.514891380344814,46.29359689603605,32.22731558120735,42.13847635128216,25.23152679800743
8,49.903359100374615,42.19903801542921,46.35296206943277,43.728415906742576,45.59552770379591,39.5970586223161,46.95744523117635,36.158055062524426,45.220916908870585,25.559260470388786
9,49.69892543620881,47.47527037766013,49.73774563474607,46.477404196547745,51.588357485794354,41.99356310575099,50.84108142350541,37.078750581002105,48.683295256233286,27.165504248894074
10,56.46048631167119,51.002877429519316,53.350962384850234,51.961659484560386,54.112634725976086,41.36652188570853,54.77309983478049,40.18621921498425,50.78267303699986,29.560970129525124
11,60.26987732026237,55.279533585881566,55.93438983174726,53.85023981637063,58.35999942519677,42.565211949372475,59.862127317855894,39.2854984789733,57.30621039406396,35.46839301392554
12,61.67222342495329,62.20185574395984,58.67528725304516,56.56972877270776,60.65262629544146,47.36425077955996,59.50962310178565,42.71194702721094,60.47897151452411,40.16241458725589
13,63.73488596820036,67.7879023257156,60.75698981147697,61.344387597159425,60.81811711490556,52.05169746125335,61.760213479370485,45.00783733982642,60.334938929999154,42.26816147320586
14,63.85696861757334,72.25801501532685,61.09703104030722,63.52939429591796,60.57579022403687,56.69678933448616,61.54867298621485,48.27805038069553,61.16167998910409,44.6422306220941
15,64.72766467435025,76.26430575907044,63.689867072061254,66.4548012961264,61.04838470407857,60.30381064404589,60.65212701411384,50.45786105869791,62.32771302595568,47.89878715739178
16,65.10522792486998,79.8471207167761,65.26972216030882,66.96272813461367,61.04568068015992,59.89734764128039,62.696713606942716,52.25594384513868,62.151555206100305,50.25269624060744
17,64.41335045604255,81.69614503790268,65.76593402696301,68.89048114799947,61.09527533772368,61.04496056732963,62.44143022379826,56.57200500846662,62.51909706229699,48.867690254573105
18,65.16035139129775,82.1903087459812,67.29707003245832,70.98689452912062,61.492598099768024,62.32598168992001,62.9720904579262,59.560139593035665,62.92363747854469,53.46650511349692
19,67.34725885410623,82.29782858092095,68.52850186193224,71.6774957138244,61.47707311927683,63.60643600500643,63.2735082046889,61.4199302212418,62.93042177671433,53.00348843578916

